1.33333333333 2.66666666667 103 18 123 5 8	1
2.5 5.5 2 68 123 4 42	1
2.0 7.0 103 2 123 4 42	1
1.0 4.0 103 2 123 3 4	1
1.0 1.0 103 68 123 4 8	1
2.0 5.0 103 8 123 4 40	1
1.66666666667 4.33333333333 103 68 123 5 46	1
1.5 6.0 103 2 123 4 22	1
1.0 1.0 103 68 123 5 10	1
1.66666666667 3.66666666667 103 8 123 5 42	1
0 0 103 18 123 2 0	1
2.0 8.0 103 68 123 3 15	1
1.5 6.0 103 18 123 4 28	1
2.0 7.0 103 2 123 4 42	1
2.0 4.5 103 68 123 4 40	1
1.57142857143 2.57142857143 103 68 123 9 50	1
1.4 2.8 103 4 123 7 46	1
2.0 8.0 103 18 123 3 15	1
1.5 4.5 103 2 123 4 22	1
2.0 1.0 103 68 123 3 7	1
1.8 4.6 103 4 123 7 53	1
2.0 6.0 103 18 123 4 42	1
1.0 4.0 103 18 123 3 4	1
2.0 5.5 103 68 123 4 42	1
0 0 103 68 123 2 0	1
1.0 2.0 103 2 123 3 4	1
0 0 103 68 123 2 0	1
1.33333333333 1.0 2 68 123 5 6	1
3.0 6.0 103 8 123 3 5	1
1.5 6.5 103 2 123 4 17	1
2.0 5.5 103 68 123 4 40	1
3.0 8.0 103 68 123 3 38	1
1.5 6.0 103 2 123 4 28	1
1.5 6.0 103 18 123 4 25	1
2.0 8.0 103 68 123 3 15	1
1.5 4.5 103 18 123 4 17	1
1.0 1.0 103 68 123 4 4	1
1.5 6.5 103 18 123 4 17	1
1.4 4.0 103 68 123 7 54	1
1.0 1.33333333333 42 4 144 5 6	1
3.0 1.0 2 132 144 5 14	1
2.33333333333 2.0 42 6 144 5 30	1
1.6 1.0 2 132 144 12 33	1
4.33333333333 1.33333333333 16 132 144 5 44	1
2.5 1.0 2 132 144 4 4	1
5.0 2.33333333333 42 132 144 5 67	1
1.0 1.0 42 132 144 5 6	1
3.33333333333 1.66666666667 2 132 144 5 28	1
1.66666666667 1.0 2 132 144 5 7	1
4.0 1.0 2 132 144 4 12	1
5.25 1.75 16 132 144 6 84	1
7.5 2.5 8 132 144 4 64	1
3.0 1.5 42 132 144 4 22	1
3.0 1.0 10 132 144 3 6	1
1.0 1.0 16 132 144 3 2	1
3.0 1.0 8 132 144 3 6	1
2.5 1.0 2 132 144 8 12	1
2.0 1.0 2 132 144 6 18	1
4.0 1.0 8 132 144 3 8	1
6.0 1.75 4 132 144 6 90	1
4.0 2.0 16 132 144 3 18	1
5.25 1.75 4 132 144 6 76	1
5.66666666667 2.33333333333 42 4 144 5 71	1
6.0 1.75 10 132 144 6 90	1
3.0 1.0 2 132 144 3 6	1
6.5 2.0 2 132 144 4 50	1
9.0 3.0 4 132 144 3 42	1
1.0 1.0 10 132 144 3 2	1
2.0 1.0 16 132 144 3 6	1
3.5 1.0 8 132 144 4 10	1
1.0 1.0 1 132 144 4 3	1
6.5 2.5 4 132 144 4 60	1
5.0 2.0 8 132 144 4 44	1
5.75 1.75 16 132 144 6 86	1
4.0 2.25 42 6 144 6 72	1
3.33333333333 1.33333333333 4 132 144 5 8	1
3.0 1.0 42 132 144 4 15	1
3.5 1.5 4 132 144 6 48	1
2.0 1.0 16 132 144 3 6	1
9.0 3.0 10 132 144 3 42	1
4.0 1.0 42 132 144 3 10	1
5.5 2.0 10 132 144 6 89	1
6.66666666667 2.0 8 132 144 5 82	1
3.0 2.0 42 6 144 4 26	1
5.66666666667 1.66666666667 8 132 144 5 64	1
5.25 1.75 8 132 144 6 76	1
4.0 2.0 16 132 144 3 18	1
2.25 1.0 2 50 50 6 13	1
3.0 1.0 2 50 50 7 16	1
3.5 1.0 2 50 50 4 9	1
1.83333333333 1.0 19 100 100 9 25	1
2.0 1.0 2 100 100 5 12	1
2.33333333333 1.0 4 100 100 8 36	1
2.5 1.0 5 100 100 6 18	1
2.0 1.0 3 100 100 4 8	1
1.2 1.0 4 100 100 7 18	1
4.66666666667 1.0 2 100 100 5 36	1
1.85714285714 1.0 4 100 100 9 35	1
1.75 1.0 2 100 100 6 14	1
4.66666666667 1.0 6 100 100 5 36	1
6.33333333333 1.0 2 100 100 5 42	1
1.85714285714 1.0 19 100 100 10 48	1
7.5 1.0 2 100 100 4 34	1
1.8 1.0 2 100 100 7 16	1
4.33333333333 1.0 5 100 100 5 32	1
4.0 1.0 2 100 100 6 33	1
1.42857142857 1.0 19 100 100 10 43	1
6.0 1.0 5 100 100 5 38	1
3.4 1.0 3 100 100 7 33	1
6.33333333333 1.0 2 100 100 5 42	1
1.0 1.0 4 100 100 6 16	1
6.0 1.0 4 100 100 3 12	1
1.25 1.0 19 100 100 6 13	1
1.0 1.0 2 100 100 5 6	1
3.0 1.0 4 100 100 3 6	1
5.0 1.0 4 100 100 4 24	1
2.66666666667 1.0 3 100 100 6 22	1
4.33333333333 1.0 2 100 100 5 30	1
2.25 1.0 19 100 100 7 22	1
1.0 1.0 19 100 100 4 6	1
6.0 1.0 4 100 100 4 29	1
2.125 1.0 2 100 100 10 39	1
4.5 1.0 2 100 100 4 18	1
1.0 1.0 5 100 100 5 6	1
3.5 1.0 2 100 100 6 28	1
6.0 1.0 6 100 100 4 29	1
3.8 1.0 2 100 100 7 39	1
2.0 1.0 3 100 100 5 9	1
3.0 1.0 19 100 100 6 21	1
2.0 1.0 6 100 100 5 16	1
1.0 2.0 19 11 24 5 16	1
1.0 2.0 19 9 24 4 10	1
1.0 1.0 2 3 3 3 2	1
1.66666666667 6.33333333333 39 2 43 5 54	1
2.0 8.5 39 4 43 4 50	1
1.66666666667 4.33333333333 39 17 43 5 46	1
2.0 8.5 39 2 43 4 50	1
1.75 6.25 39 2 43 6 68	1
2.0 5.5 39 4 43 4 40	1
2.0 5.66666666667 39 17 43 5 54	1
2.0 7.66666666667 39 4 43 5 64	1
3.0 10.0 39 4 43 3 38	1
2.5 6.5 39 4 43 4 50	1
2.5 6.5 2 17 43 4 50	1
1.6 4.8 39 4 43 7 68	1
1.25 2.5 39 17 43 6 26	1
1.75 4.75 39 4 43 6 62	1
1.5 4.5 39 4 43 6 56	1
2.5 8.0 2 17 43 4 52	1
2.5 8.0 39 2 43 4 52	1
2.0 5.5 39 17 43 4 40	1
2.0 6.0 39 17 43 5 58	1
2.5 8.0 39 2 43 4 52	1
1.5 2.5 39 17 43 4 16	1
3.5 1.0 2 28 30 6 22	1
4.0 1.0 2 28 30 7 30	1
2.5 2.0 3 2 30 4 8	1
3.0 1.0 4 28 30 7 28	1
2.83333333333 1.0 2 28 30 8 32	1
4.2 1.0 2 28 30 7 30	1
4.5 1.0 4 28 30 6 28	1
3.2 1.0 2 28 30 7 26	1
3.71428571429 1.0 2 28 30 9 34	1
2.0 1.66666666667 2 28 30 5 10	1
1.0 3.0 14 24 31 3 4	1
1.0 4.0 14 2 31 4 4	1
1.0 3.0 14 2 31 3 4	1
1.0 2.0 14 24 31 4 5	1
1.0 1.83333333333 14 2 31 8 25	1
14.0 11.0 880 859 1262 3 104	1
9.33333333333 12.0 53 859 1262 5 238	1
3.5 2.5 880 859 1262 4 18	1
1.0 1.0 880 24 1262 3 2	1
3.0 4.0 880 18 1262 3 14	1
4.0 10.3333333333 880 2 1262 5 169	1
8.33333333333 8.33333333333 56 859 1262 5 118	1
26.0 40.0 880 30 1262 3 240	1
1.66666666667 1.66666666667 60 859 1262 5 12	1
18.0 24.0 880 12 1262 3 186	1
26.0 40.0 2 859 1262 3 240	1
1.0 3.0 880 30 1262 3 6	1
7.5 18.0 880 8 1262 4 205	1
10.0 14.0 880 859 1262 4 200	1
0 0 880 859 1262 2 0	1
3.0 1.0 60 859 1262 4 22	1
3.0 3.0 880 6 1262 3 14	1
10.0 13.5 880 859 1262 4 194	1
9.66666666667 14.0 60 859 1262 5 244	1
9.33333333333 10.3333333333 2 859 1262 5 183	1
10.5 13.0 2 859 1262 4 196	1
0 0 880 859 1262 2 0	1
6.0 4.0 16 859 1262 4 18	1
7.0 8.0 60 859 1262 3 40	1
5.0 13.0 880 859 1262 3 44	1
13.5 20.5 60 859 1262 4 242	1
18.0 24.0 53 859 1262 3 186	1
4.0 11.0 880 18 1262 3 34	1
5.5 14.0 60 859 1262 4 162	1
2.0 4.5 880 6 1262 4 46	1
13.5 20.5 2 859 1262 4 242	1
4.2 5.8 880 859 1262 7 60	1
5.66666666667 8.33333333333 880 859 1262 5 34	1
4.44444444444 6.22222222222 880 859 1262 11 256	1
7.0 10.6666666667 880 4 1262 5 222	1
7.0 7.0 16 859 1262 3 6	1
2.0 5.0 880 859 1262 4 28	1
5.0 5.83333333333 880 2 1262 8 182	1
26.0 40.0 56 859 1262 3 240	1
4.33333333333 10.6666666667 880 2 1262 5 171	1
3.0 1.0 880 859 1262 3 14	1
1.66666666667 3.66666666667 880 859 1262 5 56	1
3.0 4.0 880 2 1262 3 14	1
0 0 880 2 1262 2 0	1
2.0 4.0 880 859 1262 3 14	1
10.0 14.5 880 859 1262 4 206	1
1.0 1.0 53 859 1262 3 2	1
2.0 3.0 880 2 1262 3 8	1
2.0 4.0 880 18 1262 3 14	1
26.0 40.0 56 859 1262 3 240	1
5.66666666667 14.0 880 859 1262 5 226	1
8.66666666667 11.3333333333 2 859 1262 5 228	1
1.0 1.0 880 859 1262 4 8	1
10.3333333333 10.0 880 6 1262 5 206	1
1.0 9.0 880 2 1262 3 32	1
12.0 16.6666666667 22 859 1262 5 290	1
3.0 1.0 880 859 1262 3 14	1
2.5 4.0 880 24 1262 4 28	1
5.5 15.0 880 4 1262 4 167	1
5.0 9.5 60 859 1262 4 82	1
6.14285714286 10.0 880 4 1262 9 382	1
10.5 14.0 53 859 1262 4 198	1
8.33333333333 14.6666666667 880 18 1262 5 228	1
3.0 6.6 880 24 1262 7 12	1
3.0 3.0 18 859 1262 3 14	1
4.33333333333 5.0 880 859 1262 5 30	1
2.5 5.75 880 859 1262 6 82	1
4.0 10.0 880 24 1262 5 164	1
2.33333333333 8.0 880 2 1262 5 78	1
3.0 3.0 60 859 1262 4 4	1
3.5 11.25 880 6 1262 6 118	1
4.5 5.0 2 859 1262 4 8	1
13.5 20.5 22 859 1262 4 244	1
26.0 40.0 56 859 1262 3 240	1
1.0 5.0 880 859 1262 4 44	1
10.3333333333 13.6666666667 56 859 1262 5 50	1
26.0 40.0 56 859 1262 3 240	1
0 0 880 12 1262 2 0	1
3.66666666667 8.0 880 859 1262 5 145	1
1.0 9.0 880 859 1262 3 32	1
2.0 1.0 4 859 1262 3 4	1
14.0 11.0 880 859 1262 3 104	1
1.0 1.25 880 2 1262 6 8	1
4.0 3.0 880 4 1262 3 22	1
26.0 40.0 880 6 1262 3 240	1
5.33333333333 12.3333333333 880 859 1262 5 207	1
26.0 40.0 880 859 1262 3 240	1
4.9 5.8 16 859 1262 22 338	1
11.0 13.5 880 859 1262 4 202	1
3.4 1.6 56 859 1262 7 20	1
7.2 11.0 880 859 1262 7 300	1
5.0 6.15 16 859 1262 22 370	1
10.0 12.0 880 859 1262 4 132	1
2.0 4.0 4 859 1262 3 14	1
2.0 5.0 53 859 1262 3 28	1
8.0 7.0 880 859 1262 5 165	1
11.0 17.0 880 859 1262 5 278	1
5.5 3.0 880 859 1262 4 8	1
0 0 880 4 1262 2 0	1
2.66666666667 3.0 880 859 1262 5 12	1
3.0 6.0 880 25 1262 3 10	1
3.5 4.875 880 859 1262 10 155	1
2.0 4.0 880 2 1262 3 4	1
6.2 6.8 880 8 1262 7 124	1
13.5 20.5 880 859 1262 4 242	1
7.33333333333 7.66666666667 880 6 1262 5 144	1
5.0 9.5 880 4 1262 4 82	1
2.0 5.0 880 2 1262 3 14	1
4.0 3.0 22 859 1262 3 16	1
3.33333333333 4.66666666667 880 2 1262 5 68	1
6.42857142857 9.85714285714 880 25 1262 9 268	1
2.66666666667 3.33333333333 880 859 1262 5 42	1
2.0 1.0 56 859 1262 3 4	1
2.0 5.33333333333 880 859 1262 5 74	1
14.0 11.0 880 859 1262 3 104	1
5.6 4.8 880 859 1262 7 144	1
3.44444444444 6.22222222222 22 859 1262 11 261	1
5.08333333333 3.41666666667 2 859 1262 14 126	1
0 0 880 859 1262 2 0	1
2.0 5.0 880 859 1262 3 28	1
1.28571428571 1.28571428571 880 859 1262 9 26	1
1.78947368421 2.42105263158 880 859 1262 21 56	1
3.75 8.75 880 2 1262 6 175	1
26.0 40.0 880 2 1262 3 240	1
2.0 5.0 53 859 1262 3 28	1
26.0 40.0 880 859 1262 3 240	1
2.0 1.0 880 859 1262 4 8	1
6.75 6.25 4 859 1262 6 181	1
10.0 13.5 880 24 1262 4 194	1
2.0 5.0 880 859 1262 3 28	1
26.0 40.0 56 859 1262 3 240	1
6.33333333333 10.0 880 859 1262 8 270	1
9.0 1.0 56 859 1262 3 14	1
2.0 3.66666666667 880 6 1262 5 18	1
1.75 4.0 880 6 1262 6 58	1
2.0 2.66666666667 60 859 1262 5 20	1
11.0 20.3333333333 880 6 1262 5 274	1
3.0 15.0 880 859 1262 3 24	1
26.0 40.0 880 859 1262 3 240	1
7.5 18.0 880 12 1262 4 205	1
5.5 15.0 880 8 1262 4 167	1
2.75 9.0 880 859 1262 6 98	1
3.4 3.8 18 859 1262 7 84	1
7.33333333333 7.33333333333 880 859 1262 5 150	1
7.0 10.6666666667 880 6 1262 5 222	1
0 0 880 859 1262 2 0	1
1.5 2.75 880 859 1262 6 40	1
6.33333333333 13.6666666667 880 2 1262 5 223	1
